Close,High,Low,Open,Volume,return,bh_cumret,ema10,ema50,signal,strategy_ret,strategy_cumret,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
148.7225341796875,149.07751316889315,146.10937904089744,146.82922262442523,118339000.0,0.037062557663028795,0.2058847673516795,141.77888845729774,136.726411101561,1,0.037062557663028795,0.10885788324668533,AAPL,,,,,,,,,,,,,,,,,,,,
152.35137939453125,155.19133225252133,145.7741404197881,145.97135602457382,154357300.0,0.02440010341983112,0.23530848038745944,143.7203763176619,137.7450535711289,1,0.02440010341983112,0.13591413027579957,AAPL,,,,,,,,,,,,,,,,,,,,
149.61988830566406,150.97084596204795,148.68310295478358,150.4482178700856,69858300.0,-0.017928889779157742,0.21316077079933393,144.80177236933022,138.49961107879102,1,-0.017928889779157742,0.11554845103549694,AAPL,,,,,,,,,,,,,,,,,,,,
152.499267578125,153.07120329051187,148.54504029445562,148.54504029445562,83322600.0,0.019244629207171515,0.2365076000020534,146.21065206440883,139.36805859930143,1,0.019244629207171515,0.1370167673383096,AAPL,,,,,,,,,,,,,,,,,,,,
149.8072509765625,152.4302620416696,149.06768120571854,151.73999993153234,64120100.0,-0.01765265266066529,0.2146799608269443,146.8681435321041,140.0011914132876,1,-0.01765265266066529,0.11694540527513397,AAPL,,,,,,,,,,,,,,,,,,,,
148.77186584472656,152.18375469815612,148.32812694513675,151.64140046684096,56007100.0,-0.006911448712171642,0.20628476257598627,147.21581697672332,140.52196702755612,1,-0.006911448712171642,0.10922569439227914,AAPL,,,,,,,,,,,,,,,,,,,,
149.13723754882812,149.46314684794623,147.36944294161282,147.60647199630503,57450700.0,0.002455919350254687,0.20924730066631403,147.56643860129302,141.02340561716127,1,0.002455919350254687,0.11194986323893685,AAPL,,,,,,,,,,,,,,,,,,,,
151.94204711914062,152.3469510828992,149.0483754519819,149.07800220373113,62199000.0,0.01880690306734567,0.2319894974343948,148.3643730430449,141.64706644394963,1,0.01880690306734567,0.13286219653261977,AAPL,,,,,,,,,,,,,,,,,,,,
151.30007934570312,151.86301769491905,148.9891025921519,150.233471212628,61707600.0,-0.004225083086672687,0.22678423944582637,148.89943769855407,142.18873828480477,1,-0.004225083086672687,0.12807575962651896,AAPL,,,,,,,,,,,,,,,,,,,,
153.4036865234375,153.57157647071767,150.98407305919312,151.21121650909475,65573800.0,0.013903543123251705,0.2438408870218869,149.72002308431794,142.8075991219053,1,0.013903543123251705,0.14376000959678126,AAPL,,,,,,,,,,,,,,,,,,,,
151.8037872314453,154.39129073768956,151.44825113314346,151.6062554560653,68167900.0,-0.010429340573557488,0.23086844679181984,150.09950643773297,143.2962233973043,1,-0.010429340573557488,0.13183134692228093,AAPL,,,,,,,,,,,,,,,,,,,,
150.65818786621094,151.1026042766419,148.97927305482702,150.46067113597059,59144100.0,-0.007546579608634918,0.2215796000703485,150.20122021859729,143.69013780842153,1,-0.007546579608634918,0.12328989155918335,AAPL,,,,,,,,,,,,,,,,,,,,
146.6385955810547,149.42363010052313,146.5694715342352,148.33726591146356,58867200.0,-0.026680211292105627,0.18898759823034572,149.55276433365506,143.84567723289288,1,-0.026680211292105627,0.09332027991009784,AAPL,,,,,,,,,,,,,,,,,,,,
147.06329345703125,148.09038924690807,145.33499611487431,147.0237810788301,51011300.0,0.002896221654972164,0.19243116985983377,149.09972973574253,144.01314844323863,1,0.002896221654972164,0.09648677778059378,AAPL,,,,,,,,,,,,,,,,,,,,
147.5471954345703,148.4755403448602,145.41399433616917,148.22864074401951,48394200.0,0.0032904334328704987,0.19635478524753736,148.81724490391113,144.19475879140685,1,0.0032904334328704987,0.10009469453290354,AAPL,,,,,,,,,,,,,,,,,,,,
144.89060974121094,145.3646528906462,143.91288161778817,145.28564318748033,55469600.0,-0.018004989424129314,0.17481442999164898,148.1028852862277,144.23008765833382,1,-0.018004989424129314,0.08028750119229788,AAPL,,,,,,,,,,,,,,,,,,,,
146.08560180664062,147.32010021469048,145.62142919964901,145.87821451304222,44998500.0,0.008247546666854788,0.18450376682789948,147.73592744848517,144.32321736413544,1,0.008247546666854788,0.08919722277200126,AAPL,,,,,,,,,,,,,,,,,,,,
145.5819091796875,147.2311969873109,145.0091001993268,145.2263730908277,50547000.0,-0.0034479279321436573,0.18041968320452417,147.34413137532115,144.38570626874275,1,-0.0034479279321436573,0.08544174924399228,AAPL,,,,,,,,,,,,,,,,,,,,
143.5079345703125,145.40412186804485,143.2116520085762,145.00908849876785,55479000.0,-0.014246101188404858,0.16360330495280762,146.6464131845542,144.3425783254373,1,-0.014246101188404858,0.06997843625014322,AAPL,,,,,,,,,,,,,,,,,,,,
144.1005096435547,144.8905915062189,142.11542689154663,142.58948505088003,52238100.0,0.004129214701726891,0.16840807282659664,146.18339791215783,144.33080145838764,1,0.004129214701726891,0.07439660693963801,AAPL,,,,,,,,,,,,,,,,,,,,
149.15701293945312,149.236022634522,145.50290119247913,146.20408774818284,70732300.0,0.03509011389623917,0.20940764517936716,146.72417341493144,144.56340646090607,1,0.03509011389623917,0.11209730624688286,AAPL,,,,,,,,,,,,,,,,,,,,
151.92230224609375,154.3616721188966,151.55689556759242,151.8827898611123,87558000.0,0.018539452166175696,0.2318294003665773,147.6694568326371,144.91492042354764,1,0.018539452166175696,0.13271498106017976,AAPL,,,,,,,,,,,,,,,,,,,,
149.71994018554688,152.11979733212814,149.25576768015293,151.79388801539042,56182000.0,-0.014496634318899027,0.2139720200061943,148.0423265571382,145.14249671384073,1,-0.014496634318899027,0.11629442619221164,AAPL,,,,,,,,,,,,,,,,,,,,
150.9741973876953,151.5667625921133,149.94710144553787,150.91494388116536,47204800.0,0.008377355752306803,0.22414189549113273,148.57545781843038,145.4164669657867,1,0.008377355752306803,0.12564602172474104,AAPL,,,,,,,,,,,,,,,,,,,,
148.72244262695312,152.6234533766544,148.3669065925505,151.65561114338573,53833600.0,-0.014914831803740425,0.20588402501597058,148.60218494752053,145.5705834475181,1,-0.014914831803740425,0.1088572006401669,AAPL,,,,,,,,,,,,,,,,,,,,
146.65838623046875,149.06812912915592,145.77942411442874,148.3471863994858,68572400.0,-0.013878580529111728,0.189148066466017,148.2487386677535,145.62092155111924,1,-0.013878580529111728,0.09346783668579706,AAPL,,,,,,,,,,,,,,,,,,,,
148.60397338867188,151.24086003469367,145.86832084762136,145.97695730432906,84457100.0,0.01326611595974958,0.20492344260906714,148.31333103499358,145.75799471048396,1,0.01326611595974958,0.10797390780552729,AAPL,,,,,,,,,,,,,,,,,,,,
150.6976318359375,151.49758410543407,148.23852153630807,149.4038803808697,73695900.0,0.014088845671640815,0.22189942303812837,148.74686353438574,145.98345575693347,1,0.014088845671640815,0.12358398120080416,AAPL,,,,,,,,,,,,,,,,,,,,
151.09271240234375,151.34948260848185,148.06077752387876,149.31503194180715,77167900.0,0.0026216773388738623,0.2251028490658904,149.1734002364903,146.2151694356765,1,0.0026216773388738623,0.1265296558626401,AAPL,,,,,,,,,,,,,,,,,,,,
153.91720581054688,154.51964139483346,149.75941020923207,150.27296556048162,76161100.0,0.01869377657793181,0.24800464801131583,150.0359413236761,146.5623399296818,1,0.01869377657793181,0.1475887495577506,AAPL,,,,,,,,,,,,,,,,,,,,
153.07777404785156,154.7962009363973,152.36670189187112,154.14438228182223,98944600.0,-0.005453787692381473,0.24119829562195694,150.58901807357992,146.85431333199003,1,-0.005453787692381473,0.14133004415949713,AAPL,,,,,,,,,,,,,,,,,,,,
155.44798278808594,155.8627873790452,152.23828797454271,153.14689176758554,73641400.0,0.015483689614492757,0.2604166247814048,151.4724874472892,147.23727442639927,1,0.015483689614492757,0.1590020443109581,AAPL,,,,,,,,,,,,,,,,,,,,
157.30470275878906,157.42320976774403,154.59867718770118,155.36901795458434,73938300.0,0.01194431691811837,0.27547144039665894,152.53291109386953,147.68352456580087,1,0.01194431691811837,0.1728455320369553,AAPL,,,,,,,,,,,,,,,,,,,,
155.87269592285156,160.12924367096628,155.8529397304782,157.32446713632558,75701800.0,-0.009103394945117027,0.2638603201335108,153.14015447383196,148.0446732119792,1,-0.009103394945117027,0.16216865594920704,AAPL,,,,,,,,,,,,,,,,,,,,
156.95904541015625,159.54656410725272,155.72454710395584,156.86029458739586,67622100.0,0.006969466210056341,0.2726687519289124,153.83450742515706,148.43589262930286,1,0.006969466210056341,0.1702683511272316,AAPL,,,,,,,,,,,,,,,,,,,,
158.26268005371094,158.35156031348998,155.89244937558198,156.88991856429575,59196500.0,0.008305571941700451,0.28323899380601203,154.63963839699755,148.86514971371517,1,0.008305571941700451,0.17998809910861402,AAPL,,,,,,,,,,,,,,,,,,,,
156.3170928955078,158.77621864094067,155.9121738846932,157.95651005912973,52390300.0,-0.01229340459508732,0.2674636176629619,154.94463281294304,149.1892205282351,1,-0.01229340459508732,0.16548202798888378,AAPL,,,,,,,,,,,,,,,,,,,,
155.6949005126953,156.52449472162644,154.04561279409856,156.01093927220384,45992200.0,-0.0039803221214483875,0.26241870418744706,155.08104610599167,149.470936552687,1,-0.0039803221214483875,0.1608430340907292,AAPL,,,,,,,,,,,,,,,,,,,,
158.77622985839844,159.05275625859912,157.37384166607825,157.39358278783644,51305700.0,0.019790817397078886,0.2874030022406777,155.75290166254084,149.87224417060293,1,0.019790817397078886,0.18381706660508979,AAPL,,,,,,,,,,,,,,,,,,,,
160.34649658203125,160.45513302219786,159.27001781009866,159.5267880006936,49501700.0,0.009889809860287091,0.3001351731464008,156.5881047718412,150.3222054118008,1,0.009889809860287091,0.19552479230317688,AAPL,,,,,,,,,,,,,,,,,,,,
162.85499572753906,162.95376161088404,159.90208569195596,160.42551172065657,68749800.0,0.01564424043542778,0.3204748003936597,157.72754399279754,150.8585912074372,1,0.01564424043542778,0.21422786960048268,AAPL,,,,,,,,,,,,,,,,,,,,
164.1092529296875,164.22775993608965,162.18343872786127,162.23282167038158,56976200.0,0.007701680851392778,0.33064467587859836,158.88785845931565,151.42367624230118,1,0.007701680851392778,0.22357946513301208,AAPL,,,,,,,,,,,,,,,,,,,,
163.57595825195312,164.77094409936112,163.06240276891677,164.53393008377392,46278300.0,-0.003249631987313095,0.3263205703761154,159.7402424941593,151.94014844148077,1,-0.003249631987313095,0.2196032821640963,AAPL,,,,,,,,,,,,,,,,,,,,
161.72914123535156,163.00315186770885,159.79345641920935,162.69699871298138,51511700.0,-0.01129027172658803,0.3113460507400059,160.10186122961264,152.3548188922698,1,-0.01129027172658803,0.2058336297098251,AAPL,,,,,,,,,,,,,,,,,,,,
162.61798095703125,162.9142635361202,159.9909651957649,160.41562533913125,45390100.0,0.005495853838648923,0.3185530169667625,160.55933835363794,152.78821246432298,1,0.005495853838648923,0.2124607150924378,AAPL,,,,,,,,,,,,,,,,,,,,
160.0205841064453,160.0205841064453,158.09477004106023,159.41814841731897,47716900.0,-0.01597238408262025,0.29749258174647175,160.46138289407162,153.09270434493166,1,-0.01597238408262025,0.19309482686589297,AAPL,,,,,,,,,,,,,,,,,,,,
158.8058319091797,160.34648306196001,158.5194199230912,160.33661250261622,47644200.0,-0.007591224616812942,0.2876430241197858,160.1603732673376,153.3325420851802,1,-0.007591224616812942,0.18403777604599636,AAPL,,,,,,,,,,,,,,,,,,,,
158.11451721191406,160.05020172687142,157.798478475848,159.22062264903255,50133100.0,-0.004353207240279322,0.2820376471842925,159.788399078375,153.53273651813635,1,-0.004353207240279322,0.17888341422654874,AAPL,,,,,,,,,,,,,,,,,,,,
163.50680541992188,163.7438344852104,159.41814822842684,159.625550544249,68445600.0,0.03410368828297261,0.32575985947090125,160.4644734950481,153.94919168478802,1,0.03410368828297261,0.2190876867072975,AAPL,,,,,,,,,,,,,,,,,,,,
163.16116333007812,164.25739832506682,161.78840194622364,162.5488419808256,49386500.0,-0.0021139309092124137,0.3229572947257726,160.95478105605847,154.3328526326974,1,-0.0021139309092124137,0.21651061956532658,AAPL,,,,,,,,,,,,,,,,,,,,
163.18093872070312,163.3389581388287,161.99582322388355,163.04267549723352,41516200.0,0.00012120157898731776,0.3231176392388262,161.35953721005623,154.7004642683102,1,0.00012120157898731776,0.2166580625732728,AAPL,,,,,,,,,,,,,,,,,,,,
164.40554809570312,165.33389323571308,163.59570997116356,164.04014141829643,49923000.0,0.007504610431834813,0.3330471216768025,161.91335761174417,155.1027437597296,1,0.007504610431834813,0.2257886073616362,AAPL,,,,,,,,,,,,,,,,,,,,
165.55116271972656,166.07458878664085,163.48707013576512,163.74385542338587,47720200.0,0.00696822362318672,0.3423360921208918,162.57477695744666,155.53486910958304,1,0.00696822362318672,0.23433017649248677,AAPL,,,,,,,,,,,,,,,,,,,,
164.58326721191406,165.7881384645981,163.50678857339403,164.0302145194471,52456400.0,-0.0058465038355007826,0.33448811900977593,162.93995710994267,155.90829246817617,1,-0.0058465038355007826,0.22711366038134906,AAPL,,,,,,,,,,,,,,,,,,,,
162.9735107421875,164.38576938158798,162.45008473615934,163.00313749199609,58337300.0,-0.009780802732843319,0.3214357539684183,162.94605777180283,156.19927324260158,1,-0.009780802732843319,0.21511150373838173,AAPL,,,,,,,,,,,,,,,,,,,,
163.27967834472656,163.54633418620037,161.85753394961128,162.95376899838274,41949600.0,0.0018786341482415203,0.32391824830053073,163.00671606960105,156.49030636040706,1,0.0018786341482415203,0.21739425370322585,AAPL,,,,,,,,,,,,,,,,,,,,
161.73902893066406,164.24752277490956,161.69951654722522,163.14141715156464,48714100.0,-0.009435647042430939,0.31142622299653344,162.77622746216244,156.70564333330995,1,-0.009435647042430939,0.20590735121379855,AAPL,,,,,,,,,,,,,,,,,,,,
161.72914123535156,163.23029532612622,160.78105501874768,161.0378252295865,45498800.0,-6.113363841664388e-05,0.31134605074000676,162.58584812337944,156.9113675770284,1,-6.113363841664388e-05,0.20583362970982555,AAPL,,,,,,,,,,,,,,,,,,,,
166.3214874267578,166.46962119212645,163.14141866066578,163.14141866066578,64902300.0,0.028395292006920148,0.34858210477289076,163.26505534188985,157.29606636449475,1,0.028395292006920148,0.24007362773720042,AAPL,,,,,,,,,,,,,,,,,,,,
167.5757293701172,167.74363439949644,165.79806388046575,166.40049965137717,55275900.0,0.007541069784574361,0.35875185653521124,164.04881432450705,157.7156144424224,1,0.007541069784574361,0.24942510950197705,AAPL,,,,,,,,,,,,,,,,,,,,
167.48683166503906,168.33616700655767,166.548616072207,167.18067853080987,52472900.0,-0.0005304927235720847,0.35803104856217915,164.67390843105238,158.11377496565788,1,-0.0005304927235720847,0.24876229857273802,AAPL,,,,,,,,,,,,,,,,,,,,
166.44985961914062,168.2374257243008,165.46226102978648,167.98064044655123,48425700.0,-0.006191364632010643,0.349622983158939,164.99680866593113,158.45293646695606,1,-0.006191364632010643,0.24103075584356648,AAPL,,,,,,,,,,,,,,,,,,,,
165.3733673095703,168.80033534118735,165.08697037258037,167.3979472668269,65136000.0,-0.006467366881735215,0.34089447617482826,165.06527387713783,158.73408738658972,1,-0.006467366881735215,0.23300455463400893,AAPL,,,,,,,,,,,,,,,,,,,,
163.73397827148438,164.96847661956093,162.2723364468385,162.84514548869322,81235400.0,-0.009913259098226379,0.32760184180912666,164.8232201211898,158.93692792202748,1,-0.009913259098226379,0.2207814610146288,AAPL,,,,,,,,,,,,,,,,,,,,
171.41751098632812,172.13845380689077,168.64234602308835,168.85961893934999,113453200.0,0.046926928643386434,0.3899021187065319,166.0221821350305,159.44256831557448,1,0.046926928643386434,0.2780689855248313,AAPL,,,,,,,,,,,,,,,,,,,,
171.3483428955078,171.6940084046762,169.97558155808977,170.34098818753938,55962800.0,-0.00040350656372456495,0.38934128407869917,166.9905750259223,159.92429531176498,1,-0.00040350656372456495,0.27755327630027926,AAPL,,,,,,,,,,,,,,,,,,,,
169.63980102539062,171.38783954566773,169.47191108630196,170.90392591816433,45326900.0,-0.009971160743346696,0.37548793880778275,167.4722524906878,160.31691129285602,1,-0.009971160743346696,0.2648145872240999,AAPL,,,,,,,,,,,,,,,,,,,,
171.40760803222656,171.87178057282452,169.76819076413835,170.87431142683658,53724500.0,0.010420944826334377,0.3898218227273871,168.18777169259727,160.76456528735466,1,0.010420944826334377,0.27799515025310506,AAPL,,,,,,,,,,,,,,,,,,,,
171.5952606201172,172.4248398461332,170.0348529885771,171.69402651016821,49514700.0,0.0010947739720825744,0.3913433634847414,168.80731514284744,161.20122384802931,1,0.0010947739720825744,0.2793942660800499,AAPL,,,,,,,,,,,,,,,,,,,,
170.66563415527344,172.13918180226995,169.11295243629542,171.70403494878815,45533100.0,-0.0054175532674051174,0.3838056866998123,169.1451913308885,161.582378541189,1,-0.0054175532674051174,0.27246307949354853,AAPL,,,,,,,,,,,,,,,,,,,,
170.171142578125,171.29856159606754,169.57775779377548,171.24911034897144,37266700.0,-0.002897429113927763,0.37979620781514956,169.33172792308554,161.9279037136554,1,-0.002897429113927763,0.26877620792062573,AAPL,,,,,,,,,,,,,,,,,,,,
170.171142578125,171.2293268320526,169.90411791612752,170.0920236008516,42110300.0,0.0,0.37979620781514956,169.48434877065486,162.25919244114542,1,0.0,0.26877620792062573,AAPL,,,,,,,,,,,,,,,,,,,,
170.7843017578125,171.02164360752573,168.53934785672587,169.81512066054435,57951600.0,0.0036031912955276635,0.38476787750075125,169.7207038607476,162.6014761020534,1,0.0036031912955276635,0.273347851308978,AAPL,,,,,,,,,,,,,,,,,,,,
173.1182403564453,173.3061460276606,170.67549681144826,171.0908600944711,65496700.0,0.013666001937007843,0.4036921179969828,170.33843777230368,163.0233306602986,1,0.013666001937007843,0.29074942551145133,AAPL,,,,,,,,,,,,,,,,,,,,
173.22702026367188,174.44344233699894,173.00944687294344,174.44344233699894,55809500.0,0.0006283561281734684,0.40457413654139507,170.863634591175,163.4322602194651,1,0.0006283561281734684,0.2915604758229078,AAPL,,,,,,,,,,,,,,,,,,,,
172.2776336669922,172.78201528070161,171.5359102025042,172.06006024351018,43570900.0,-0.0054805918570590695,0.3968762389660305,171.12072533313741,163.78644809767252,1,-0.0054805918570590695,0.2844819599962134,AAPL,,,,,,,,,,,,,,,,,,,,
169.66676330566406,171.46668610985583,169.3898544266195,171.2194449613945,50747300.0,-0.015155016386949383,0.37570655667396013,170.85636860010837,164.0217141911931,1,-0.015155016386949383,0.26501561484372993,AAPL,,,,,,,,,,,,,,,,,,,,
169.9436492919922,170.51725049000234,168.6382240509761,169.20192594652394,45143500.0,0.0016319400508000292,0.37795162730194454,170.6904196346054,164.2584576245293,1,0.0016319400508000292,0.26708004449048084,AAPL,,,,,,,,,,,,,,,,,,,,
171.08099365234375,171.98093998050487,169.79533663873903,170.50739236656926,56058300.0,0.006692479331177559,0.3871735400870253,170.76143309251287,164.53099712996945,1,0.006692479331177559,0.2755599514991809,AAPL,,,,,,,,,,,,,,,,,,,,
173.4940643310547,173.83032378662378,171.1996741500605,171.40736336995897,54835000.0,0.014104843718727667,0.406739406080707,171.25827513666763,164.8887826915234,1,0.014104843718727667,0.2935515252689447,AAPL,,,,,,,,,,,,,,,,,,,,
175.34344482421875,177.01479758641247,174.62150481648905,175.00720044696425,55964400.0,0.010659618242818691,0.42173471111665695,172.0010332626353,165.30581659256936,1,0.010659618242818691,0.30734029070572744,AAPL,,,,,,,,,,,,,,,,,,,,
175.2939910888672,177.37082297149757,174.80939295881248,175.3731100748192,99625300.0,-0.00028203925958647513,0.4213337261114052,172.5997528680368,165.70397403144148,1,-0.00028203925958647513,0.3069715694181092,AAPL,,,,,,,,,,,,,,,,,,,,
178.10263061523438,178.13229834590607,174.97749886766357,175.73900583250884,68901800.0,0.016022451818917816,0.4441069772566282,173.60027609566419,166.19790056955014,1,0.016022451818917816,0.32791245841780636,AAPL,,,,,,,,,,,,,,,,,,,,
178.95314025878906,179.77398268262323,177.2817876805341,179.03225923715402,61996900.0,0.004775390686913017,0.4510031522667255,174.57352412601105,166.70571678033124,1,0.004775390686913017,0.3342537592047705,AAPL,,,,,,,,,,,,,,,,,,,,
177.59825134277344,182.908986017055,176.0752375225132,180.61459616435278,121946500.0,-0.007571193855868019,0.44001732611543853,175.12347452937675,167.13911570333065,1,-0.007571193855868019,0.32415186534091056,AAPL,,,,,,,,,,,,,,,,,,,,
177.23236083984375,178.1323071989488,175.47198988688834,177.98396853821802,64848400.0,-0.002060214558213702,0.43705058145609543,175.50690840418852,167.54048204628626,1,-0.002060214558213702,0.3214238283906494,AAPL,,,,,,,,,,,,,,,,,,,,
175.85769653320312,179.21028600208987,175.36321422162453,176.47084977063176,61944600.0,-0.007756282769842748,0.4259044107917551,175.57068806403404,167.87104118614326,1,-0.007756282769842748,0.31117449151884347,AAPL,,,,,,,,,,,,,,,,,,,,
178.57736206054688,178.8443716628685,175.50168125821915,175.93681304769265,50214900.0,0.015465149271020051,0.4479562353508555,176.11735606357314,168.29632823033526,1,0.015465149271020051,0.33145200075053616,AAPL,,,,,,,,,,,,,,,,,,,,
178.96302795410156,180.21900204187077,178.6366678484163,179.4970621604222,48900000.0,0.002159657243810731,0.45108332452325195,176.6347509528942,168.71982656309527,1,0.002159657243810731,0.3343274807087433,AAPL,,,,,,,,,,,,,,,,,,,,
181.76181030273438,181.86071280602803,178.97293777661235,179.26963019609002,54274900.0,0.01563888575550143,0.47377665085718434,177.56694356215368,169.23737830033693,1,0.01563888575550143,0.35519487573997344,AAPL,,,,,,,,,,,,,,,,,,,,
181.28709411621094,182.11782073883157,180.4266997635254,180.78272761470595,54929100.0,-0.002611748781181089,0.46992751648557496,178.2433345720996,169.71532976138712,1,-0.002611748781181089,0.35165544717499664,AAPL,,,,,,,,,,,,,,,,,,,,
181.92002868652344,182.35517550952275,180.01133431975106,181.34642742806082,57462900.0,0.0034913382742334242,0.47505953068423,178.91182441118062,170.19921122698796,1,0.0034913382742334242,0.3563745335712949,AAPL,,,,,,,,,,,,,,,,,,,,
183.95730590820312,184.46168752877136,181.75191900244837,181.9299404833556,65433200.0,0.011198751651420702,0.4915783560394238,179.82918468347304,170.7444451532421,1,0.011198751651420702,0.37156423511907133,AAPL,,,,,,,,,,,,,,,,,,,,
